name,available,bus_name,bus_number,area,active_power,reactive_power,max_active_power,max_reactive_power
bus8337,true,bus-8337,8337,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.184189372,0.0621129342,0.184189372,0.0621129342
bus1672,true,bus-1672,1672,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.11711045,0.0383457461,0.11711045,0.0383457461
bus1575,true,bus-1575,1575,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0891122307,0.024465064999999998,0.0891122307,0.024465064999999998
bus1868,true,bus-1868,1868,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0547858425,0.022373994,0.0547858425,0.022373994
bus2368,true,bus-2368,2368,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.061763886799999994,0.0220734552,0.061763886799999994,0.0220734552
bus2730,true,bus-2730,2730,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.201152005,0.0541683209,0.201152005,0.0541683209
bus1160,true,bus-1160,1160,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.69353826,0.15756908,0.732222,0.15756908
bus1342,true,bus-1342,1342,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.354399293,0.122351738,0.354399293,0.122351738
bus1332,true,bus-1332,1332,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.119248425,0.0399818824,0.119248425,0.0399818824
bus353,true,bus-353,353,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.37290609199999997,0.130263966,0.37290609199999997,0.130263966
bus1319,true,bus-1319,1319,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.055971869099999995,0.0189240669,0.055971869099999995,0.0189240669
bus2905,true,bus-2905,2905,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0340529625,0.0128008737,0.0340529625,0.0128008737
bus2923,true,bus-2923,2923,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0481994451,0.0171212201,0.0481994451,0.0171212201
bus4826,true,bus-4826,4826,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.20301078100000003,0.0331317557,0.206632,0.0331317557
bus1533,true,bus-1533,1533,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.063192488,0.0150603544,0.063192488,0.0150603544
bus1020,true,bus-1020,1020,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.102176291,0.0299099892,0.102176291,0.0299099892
bus736,true,bus-736,736,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0183751524,0.00539823646,0.0183751524,0.00539823646
bus4340,true,bus-4340,4340,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0714869392,0.0214687176,0.0714869392,0.0214687176
bus2288,true,bus-2288,2288,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0321168569,0.0120917693,0.0321168569,0.0120917693
bus3513,true,bus-3513,3513,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0365850645,0.0150758687,0.0365850645,0.0150758687
bus1503,true,bus-1503,1503,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.142131364,0.0383636088,0.142131364,0.0383636088
bus1754,true,bus-1754,1754,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.055382570900000004,0.013792324600000001,0.055382570900000004,0.013792324600000001
bus2224,true,bus-2224,2224,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0734771762,0.0259943963,0.0734771762,0.0259943963
bus2219,true,bus-2219,2219,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.264525554,0.0926524803,0.264525554,0.0926524803
bus831,true,bus-831,831,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0619171748,0.0178375993,0.0619171748,0.0178375993
bus3259,true,bus-3259,3259,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0167796311,0.0057419824799999995,0.0167796311,0.0057419824799999995
bus257,true,bus-257,257,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.026964845999999997,0.00791054032,0.026964845999999997,0.00791054032
bus749,true,bus-749,749,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.20793434900000002,0.053031967299999996,0.20793434900000002,0.053031967299999996
bus1829,true,bus-1829,1829,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0868115178,0.014805257700000001,0.08829100000000001,0.014805257700000001
bus2120,true,bus-2120,2120,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0512725584,0.0133926533,0.0512725584,0.0133926533
bus2255,true,bus-2255,2255,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0341893406,0.0106016589,0.0341893406,0.0106016589
bus659,true,bus-659,659,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.452069084,0.128072452,0.452069084,0.128072452
bus7094,true,bus-7094,7094,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0780545705,0.0238992629,0.0780545705,0.0238992629
bus2397,true,bus-2397,2397,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.00572895609,0.0024205675300000003,0.00572895609,0.0024205675300000003
bus4367,true,bus-4367,4367,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.11941876300000001,0.0347846915,0.11941876300000001,0.0347846915
bus1777,true,bus-1777,1777,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.045987045000000004,0.016317629099999998,0.045987045000000004,0.016317629099999998
bus769,true,bus-769,769,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0393150062,0.0138607499,0.0393150062,0.0138607499
bus757,true,bus-757,757,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.232560226,0.072650618,0.232560226,0.072650618
bus4033,true,bus-4033,4033,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0691815608,0.0223073471,0.0691815608,0.0223073471
bus441,true,bus-441,441,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.380242609,0.0837289334,0.380242609,0.0837289334
bus622,true,bus-622,622,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0264120981,0.00790652979,0.0264120981,0.00790652979
bus4381,true,bus-4381,4381,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0669919491,0.0223596878,0.0669919491,0.0223596878
bus7987,true,bus-7987,7987,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.6782224119999999,0.20820574,0.6782224119999999,0.20820574
bus1981,true,bus-1981,1981,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.154956641,0.0359433412,0.154956641,0.0359433412
bus7436,true,bus-7436,7436,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0448436168,0.013229059199999999,0.0448436168,0.013229059199999999
bus2325,true,bus-2325,2325,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0755269288,0.026138810499999998,0.0755269288,0.026138810499999998
bus351,true,bus-351,351,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.22722397900000002,0.0654742058,0.22722397900000002,0.0654742058
bus2752,true,bus-2752,2752,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0745716944,0.0239240491,0.0745716944,0.0239240491
bus437,true,bus-437,437,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.171135528,0.0627442803,0.171135528,0.0627442803
bus750,true,bus-750,750,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.106800307,0.0361648351,0.106800307,0.0361648351
bus1029,true,bus-1029,1029,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.055071632399999994,0.0173938084,0.055071632399999994,0.0173938084
bus1860,true,bus-1860,1860,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0131922191,0.0045893624,0.0131922191,0.0045893624
bus627,true,bus-627,627,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.024472588599999998,0.0075323366,0.024472588599999998,0.0075323366
bus1813,true,bus-1813,1813,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.389263646,0.13440354799999998,0.389263646,0.13440354799999998
bus5155,true,bus-5155,5155,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0363059516,0.015334516199999999,0.0363059516,0.015334516199999999
bus1021,true,bus-1021,1021,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.320747777,0.110907025,0.320747777,0.110907025
bus3386,true,bus-3386,3386,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.041779897,0.0144317663,0.041779897,0.0144317663
bus423,true,bus-423,423,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0780367124,0.0299755276,0.0780367124,0.0299755276
bus869,true,bus-869,869,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0946813841,0.026196860800000003,0.0946813841,0.026196860800000003
bus754,true,bus-754,754,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0577645085,0.0218489407,0.0577645085,0.0218489407
bus1525,true,bus-1525,1525,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0629743162,0.0167388212,0.0629743162,0.0167388212
bus2323,true,bus-2323,2323,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.8146169600000001,0.26271022,0.8146169600000001,0.26271022
bus2270,true,bus-2270,2270,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0464830388,0.0153455334,0.0464830388,0.0153455334
bus342,true,bus-342,342,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",1.32802985,0.44553871200000006,1.32802985,0.44553871200000006
bus4656,true,bus-4656,4656,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0384173134,0.0109935155,0.0384173134,0.0109935155
bus1304,true,bus-1304,1304,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.032155107599999996,0.0118400947,0.032155107599999996,0.0118400947
bus6110,true,bus-6110,6110,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.036164189699999995,0.013508783,0.036164189699999995,0.013508783
bus96,true,bus-96,96,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0664334114,0.0214152049,0.0664334114,0.0214152049
bus7654,true,bus-7654,7654,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.09142793369999999,0.0355593337,0.09142793369999999,0.0355593337
bus4597,true,bus-4597,4597,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.27135545499999997,0.07085595559999999,0.27135545499999997,0.07085595559999999
bus2121,true,bus-2121,2121,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.107355166,0.035654127199999996,0.107355166,0.035654127199999996
bus703,true,bus-703,703,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.333958299,0.128427885,0.333958299,0.128427885
bus2042,true,bus-2042,2042,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0646894889,0.0193739708,0.0646894889,0.0193739708
bus4394,true,bus-4394,4394,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.105113556,0.0362539225,0.105113556,0.0362539225
bus3678,true,bus-3678,3678,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.138282183,0.0483602432,0.138282183,0.0483602432
bus759,true,bus-759,759,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0273682537,0.0109304562,0.0273682537,0.0109304562
bus915,true,bus-915,915,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0507505424,0.014485768100000001,0.0507505424,0.014485768100000001
bus2020,true,bus-2020,2020,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0739372173,0.0211356308,0.0739372173,0.0211356308
bus8584,true,bus-8584,8584,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.174212265,0.06779420059999999,0.174212265,0.06779420059999999
bus1516,true,bus-1516,1516,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.281867018,0.10105173799999999,0.281867018,0.10105173799999999
bus2687,true,bus-2687,2687,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.07846963009999999,0.0208062572,0.07846963009999999,0.0208062572
bus2207,true,bus-2207,2207,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.147939004,0.053079221499999996,0.147939004,0.053079221499999996
bus2322,true,bus-2322,2322,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.40121815400000005,0.110772777,0.40121815400000005,0.110772777
bus477,true,bus-477,477,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.39068220400000003,0.136238904,0.39068220400000003,0.136238904
bus2068,true,bus-2068,2068,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.612966727,0.184519963,0.612966727,0.184519963
bus1085,true,bus-1085,1085,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",1.1542882,0.39404274200000006,1.1542882,0.39404274200000006
bus2665,true,bus-2665,2665,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0604982928,0.022850678000000003,0.0604982928,0.022850678000000003
bus2831,true,bus-2831,2831,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.15667620599999998,0.0441233257,0.15667620599999998,0.0441233257
bus4110,true,bus-4110,4110,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.143059058,0.0370296315,0.143059058,0.0370296315
bus3001,true,bus-3001,3001,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0248831516,0.0109861715,0.0248831516,0.0109861715
bus2853,true,bus-2853,2853,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.028906259799999997,0.0110848045,0.028906259799999997,0.0110848045
bus7628,true,bus-7628,7628,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.09197962999999999,0.0353164365,0.09197962999999999,0.0353164365
bus2061,true,bus-2061,2061,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.164113972,0.0607538776,0.164113972,0.0607538776
bus1885,true,bus-1885,1885,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.032049333799999996,0.00958521563,0.032049333799999996,0.00958521563
bus475,true,bus-475,475,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.24435379000000002,0.0724842404,0.24435379000000002,0.0724842404
bus741,true,bus-741,741,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.191780584,0.05365665929999999,0.191780584,0.05365665929999999
bus3271,true,bus-3271,3271,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.217358935,0.0662404547,0.217358935,0.0662404547
bus3013,true,bus-3013,3013,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0314126465,0.00900177246,0.0314126465,0.00900177246
bus455,true,bus-455,455,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0322068645,0.00968733519,0.0322068645,0.00968733519
