number,name,available,bustype,angle,magnitude,voltage_limits,base_voltage,area,load_zone
6304,bus-6304,true,PQ,-0.0013943786781321,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8548,bus-8548,true,PQ,-0.030194867662198067,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5725,bus-5725,true,PQ,0.0009597147969239985,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4117,bus-4117,true,PQ,-0.009590664664480773,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3907,bus-3907,true,PQ,-0.033744847813066914,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3472,bus-3472,true,PQ,-0.028105205892736282,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6392,bus-6392,true,PQ,-0.0008616449801285569,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
658,bus-658,true,PQ,-0.036163772752701516,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3225,bus-3225,true,PQ,-0.03045254126617843,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1945,bus-1945,true,PV,0.00018279607309659872,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2782,bus-2782,true,PQ,-0.03179871249651118,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2700,bus-2700,true,PQ,-0.02922639371051145,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3689,bus-3689,true,PQ,-0.03411313514905092,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5972,bus-5972,true,PQ,-0.0008609880975393009,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3733,bus-3733,true,PQ,-0.036069043785819044,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6666,bus-6666,true,PQ,0.004659432636552991,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6814,bus-6814,true,PQ,0.009340279276204061,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8611,bus-8611,true,PQ,-0.031015679777848956,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3796,bus-3796,true,PQ,-0.03210808921065384,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5236,bus-5236,true,PQ,0.0034866770065391317,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4664,bus-4664,true,PQ,-0.030091049718702915,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5959,bus-5959,true,PQ,-0.00013859164056205745,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3870,bus-3870,true,PQ,-0.032299251283900425,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4405,bus-4405,true,PQ,-0.03260400130472898,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6019,bus-6019,true,PQ,-0.0012581999566571884,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6778,bus-6778,true,PQ,0.012311590312493013,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5737,bus-5737,true,PQ,0.0009074247482422119,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6322,bus-6322,true,PQ,-0.0009101610684621715,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5081,bus-5081,true,PQ,0.00022155234832090177,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6742,bus-6742,true,PQ,0.002188850890341142,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4094,bus-4094,true,PQ,-0.00994327196246486,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1608,bus-1608,true,PV,-0.0338170976373154,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2092,bus-2092,true,PQ,-0.001768011795299343,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
817,bus-817,true,PQ,0.005047440046329551,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8515,bus-8515,true,PQ,0.015230970316072644,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1300,bus-1300,true,PQ,-0.03749232121904395,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8847,bus-8847,true,PQ,-0.03043951185971352,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2027,bus-2027,true,PQ,0.008369918274530187,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4024,bus-4024,true,PQ,-0.02951985825786368,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1723,bus-1723,true,PV,-0.037766259895389495,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3120,bus-3120,true,PQ,-0.03095968926637913,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1503,bus-1503,true,PQ,-0.030798160440370453,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4207,bus-4207,true,PQ,-0.0124303607360361,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4630,bus-4630,true,PQ,-0.033679263052165946,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1397,bus-1397,true,PQ,-0.03409727534213804,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6556,bus-6556,true,PQ,-0.000150497258843143,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8142,bus-8142,true,PV,0.014455194746253387,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3939,bus-3939,true,PQ,-0.03403385845470098,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7261,bus-7261,true,PQ,-0.03452455323604313,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7315,bus-7315,true,PQ,-0.034473001620459895,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1545,bus-1545,true,PQ,-0.03009153195317524,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2646,bus-2646,true,PQ,0.0001983725624573242,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4075,bus-4075,true,PQ,-0.02057384767286125,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
675,bus-675,true,PQ,0.0007813040852298505,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4535,bus-4535,true,PQ,-0.02302580244499107,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3687,bus-3687,true,PQ,-0.03375498189283569,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3565,bus-3565,true,PQ,-0.05162420487401931,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1929,bus-1929,true,PV,-0.0012417755793645271,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
621,bus-621,true,PQ,-0.03187645452284984,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
892,bus-892,true,PQ,-0.034528859835972425,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2770,bus-2770,true,PQ,-0.03790207653085779,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
647,bus-647,true,PQ,-0.028465126469352075,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5627,bus-5627,true,PQ,0.0008587327673719106,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7832,bus-7832,true,PQ,-0.03280485676210822,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6969,bus-6969,true,PQ,0.007672138484469534,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6365,bus-6365,true,PQ,-0.00017295154432338933,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
595,bus-595,true,PQ,-0.04262356827595625,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7404,bus-7404,true,PQ,-0.03496583059041139,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2807,bus-2807,true,PQ,-0.0029790036796868737,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5213,bus-5213,true,PQ,0.0017952413401848223,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5630,bus-5630,true,PQ,0.001213677743648156,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
557,bus-557,true,PV,-3.695953886998751e-5,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2102,bus-2102,true,PQ,-0.0004105858511730097,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1956,bus-1956,true,PQ,-0.03704916589040055,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3964,bus-3964,true,PQ,-0.03212819173844539,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6901,bus-6901,true,PQ,0.00673218172923064,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8088,bus-8088,true,PQ,0.014965735963225937,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8639,bus-8639,true,PQ,-0.032819320131086564,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
651,bus-651,true,PQ,-0.028544333874130707,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1777,bus-1777,true,PQ,-0.03472786664060795,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
468,bus-468,true,PV,-0.0007261185510269684,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5448,bus-5448,true,PQ,0.00014567140653168494,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
353,bus-353,true,PQ,-0.0007736023521571861,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1206,bus-1206,true,PQ,-0.03409682958504708,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6601,bus-6601,true,PQ,0.00046364374000591903,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7732,bus-7732,true,PQ,0.0022693251074507497,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1685,bus-1685,true,PQ,0.021189491971617076,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1943,bus-1943,true,PQ,0.00010833266084778125,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1862,bus-1862,true,PQ,0.010470709746832554,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
2767,bus-2767,true,PQ,-0.03660260647158405,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8848,bus-8848,true,PQ,-0.03153611880936945,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5907,bus-5907,true,PQ,-0.0006696937806952928,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5986,bus-5986,true,PQ,-0.0017179520156022175,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8822,bus-8822,true,PQ,-0.029270327312975575,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2643,bus-2643,true,PQ,0.0002706221790116257,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2892,bus-2892,true,PQ,-0.012303190287149261,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6622,bus-6622,true,PQ,0.0011696469542699615,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5559,bus-5559,true,PQ,-0.0005672704076323594,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2442,bus-2442,true,PQ,0.0006339234322085941,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6763,bus-6763,true,PQ,0.009358746081420637,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7784,bus-7784,true,PQ,0.005445923463328651,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4583,bus-4583,true,PQ,-0.00706452489938774,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1788,bus-1788,true,PQ,-0.03260179433588983,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5740,bus-5740,true,PQ,0.001064028834551069,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6707,bus-6707,true,PQ,0.0019123345546766186,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4230,bus-4230,true,PQ,-0.016781115976971114,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
923,bus-923,true,PQ,-0.03510139188421011,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8171,bus-8171,true,PQ,0.0005543205515294229,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2895,bus-2895,true,PQ,-0.02183692814082968,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2132,bus-2132,true,PQ,-0.03521957999610157,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2604,bus-2604,true,PQ,0.013553241418465948,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6196,bus-6196,true,PQ,-0.0005239857726893313,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
852,bus-852,true,PQ,-0.034814489251246604,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6452,bus-6452,true,PQ,-0.0004922710841827355,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2500,bus-2500,true,PQ,0.011218358323464956,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2996,bus-2996,true,PQ,-0.035383515805681665,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
212,bus-212,true,PQ,0.016312145396095,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3307,bus-3307,true,PQ,-0.0017346514934369073,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3620,bus-3620,true,PQ,-0.037043996574221985,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1688,bus-1688,true,PQ,0.012442242710690873,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3806,bus-3806,true,PQ,-0.029551916291031394,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6493,bus-6493,true,PQ,0.0018283044735621676,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
5044,bus-5044,true,PQ,-0.0006876145282394562,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3910,bus-3910,true,PQ,-0.03354073731663271,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7965,bus-7965,true,PQ,0.005668744011517283,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8326,bus-8326,true,PQ,0.014842533363313875,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5108,bus-5108,true,PQ,0.00496213950514599,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1297,bus-1297,true,PQ,-0.036055205593778755,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4196,bus-4196,true,PQ,-0.014017022332624427,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3287,bus-3287,true,PQ,-0.030537386608039778,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2776,bus-2776,true,PV,-0.03835434055833443,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
577,bus-577,true,PV,-0.02162833825687023,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3589,bus-3589,true,PQ,-0.03324580843803805,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3635,bus-3635,true,PQ,-0.035863574899628006,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4056,bus-4056,true,PQ,-0.021248714134729896,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8123,bus-8123,true,PQ,-5.347306566097853e-6,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3681,bus-3681,true,PQ,-0.035712387149437405,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8536,bus-8536,true,PQ,-0.03648319348762356,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1773,bus-1773,true,PQ,-0.03469871318438141,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2965,bus-2965,true,PQ,-0.03349408972718173,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4638,bus-4638,true,PQ,-0.030253515088388208,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1632,bus-1632,true,PV,-0.00014000225982034934,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5033,bus-5033,true,PQ,-0.003220299969177852,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6816,bus-6816,true,PQ,0.007729357812452522,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2608,bus-2608,true,PQ,0.01432222655793752,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4644,bus-4644,true,PQ,-0.03417963428794701,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2353,bus-2353,true,PV,-0.03437502145424682,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4080,bus-4080,true,PQ,-0.01584879597968749,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3984,bus-3984,true,PQ,-0.03213450773594251,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2179,bus-2179,true,PQ,-0.030873480996904897,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2317,bus-2317,true,PQ,-0.03236641836030125,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6354,bus-6354,true,PQ,-0.00046158264229499533,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2223,bus-2223,true,PQ,-0.03426077359767467,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
19,bus-19,true,PV,-0.03344793327338226,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5626,bus-5626,true,PQ,0.0008959988455742758,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2548,bus-2548,true,PQ,0.014988296438203066,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3014,bus-3014,true,PQ,-0.034292933209004846,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4819,bus-4819,true,PQ,0.00010892221055435757,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2300,bus-2300,true,PV,-0.032471955627642546,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7667,bus-7667,true,PQ,-0.03427891053566262,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8133,bus-8133,true,PQ,0.0017699680126848558,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2545,bus-2545,true,PQ,0.014879295879120456,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3983,bus-3983,true,PQ,-0.03206771660346256,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7421,bus-7421,true,PQ,-0.035113835732710985,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7374,bus-7374,true,PQ,-0.03494569943922011,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8025,bus-8025,true,PQ,0.0050813776769286076,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5850,bus-5850,true,PQ,-0.00036808225630623686,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7468,bus-7468,true,PQ,-0.03437502145424682,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7639,bus-7639,true,PQ,-0.0331133540048408,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1062,bus-1062,true,PQ,0.006489341242230667,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
346,bus-346,true,PV,0.000994638737517967,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2518,bus-2518,true,PQ,0.010434532509737337,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7314,bus-7314,true,PQ,-0.03446152904768777,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2589,bus-2589,true,PQ,0.014537894729398183,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3839,bus-3839,true,PQ,-0.032059052614522736,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7955,bus-7955,true,PQ,-0.0008258765741933159,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3847,bus-3847,true,PQ,-0.032069905071811636,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2742,bus-2742,true,PQ,-0.03641031115605415,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7428,bus-7428,true,PQ,-0.03446263296843965,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3968,bus-3968,true,PQ,-0.03166794335323965,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
465,bus-465,true,PV,-0.0007756891742759549,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8628,bus-8628,true,PQ,0.0011934387398357508,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
662,bus-662,true,PV,-0.03462501822751228,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6848,bus-6848,true,PQ,0.005667714354525069,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8028,bus-8028,true,PQ,-0.030727353479814597,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4380,bus-4380,true,PQ,-0.036525433073515697,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5574,bus-5574,true,PQ,0.00029253003349353205,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8492,bus-8492,true,PQ,0.012979970816701986,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5332,bus-5332,true,PQ,0.0009017673210677374,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6779,bus-6779,true,PQ,0.0123141611824812,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2870,bus-2870,true,PQ,-0.006606698280692195,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2103,bus-2103,true,PQ,-0.0009468471039409288,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7748,bus-7748,true,PQ,6.596712763349344e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
959,bus-959,true,PQ,-0.03510077141966103,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6915,bus-6915,true,PQ,0.006889285272920881,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8272,bus-8272,true,PQ,-0.010115617291979843,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2074,bus-2074,true,PQ,-0.0011182577031763848,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8409,bus-8409,true,PQ,-0.031998306778972925,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2969,bus-2969,true,PQ,-0.03510191949724299,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8237,bus-8237,true,PQ,-0.03373891578800523,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5210,bus-5210,true,PQ,0.005661703562754247,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1035,bus-1035,true,PV,0.0013857353905425331,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4011,bus-4011,true,PQ,-0.028179385876604547,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7556,bus-7556,true,PQ,-0.0010507773715907537,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5987,bus-5987,true,PQ,-0.0017124799284316708,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6934,bus-6934,true,PQ,0.006742360768680951,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3683,bus-3683,true,PQ,-0.03473714114572012,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5908,bus-5908,true,PQ,-0.0006954680194359109,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4813,bus-4813,true,PQ,6.806284429919624e-5,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7774,bus-7774,true,PQ,-0.0006425871069891538,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7637,bus-7637,true,PQ,-0.003120729563670106,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7912,bus-7912,true,PQ,0.0031204207800188434,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5395,bus-5395,true,PQ,-0.0033178346226460714,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2613,bus-2613,true,PQ,0.013353292729446293,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5841,bus-5841,true,PQ,-0.0005528753473502722,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3455,bus-3455,true,PQ,-0.03466202234924721,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8016,bus-8016,true,PQ,0.01105618812386276,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5157,bus-5157,true,PQ,-0.0024822056390301312,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1044,bus-1044,true,PQ,0.007505650061045225,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2239,bus-2239,true,PQ,-0.03878443750804733,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6986,bus-6986,true,PQ,0.010266993049037476,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7986,bus-7986,true,PQ,0.0026815397278069884,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8495,bus-8495,true,PV,0.014820530905005192,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6106,bus-6106,true,PQ,0.00036278719090040306,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6461,bus-6461,true,PQ,-0.0007682833582873075,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8006,bus-8006,true,PQ,0.0025736398257105624,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2739,bus-2739,true,PQ,-0.03596804193107198,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2683,bus-2683,true,PQ,-0.029293409292333202,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4911,bus-4911,true,PQ,0.013522020898993103,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1675,bus-1675,true,PV,-0.01968794699341574,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8834,bus-8834,true,PQ,0.0006253371697616775,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
6128,bus-6128,true,PQ,-5.472069717254001e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7074,bus-7074,true,PQ,-0.03433392907327201,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3633,bus-3633,true,PQ,-0.03702080184659468,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7920,bus-7920,true,PQ,0.001828322310827123,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
2935,bus-2935,true,PQ,-0.035326040717150085,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
12,bus-12,true,PQ,-0.031981672394938016,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8798,bus-8798,true,PQ,-0.02833170652001262,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8068,bus-8068,true,PQ,-0.03236640753925989,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8852,bus-8852,true,PQ,-0.03256230573796469,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5572,bus-5572,true,PQ,-0.0005320824737717222,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4912,bus-4912,true,PQ,0.01802549539908406,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
714,bus-714,true,PV,0.0016032897655057692,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4318,bus-4318,true,PQ,-0.034527529022417784,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1572,bus-1572,true,PV,-0.03173740955186413,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3759,bus-3759,true,PQ,-0.038023738197026556,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4357,bus-4357,true,PQ,-0.03743004385707552,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5265,bus-5265,true,PQ,0.0017331030635044766,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
864,bus-864,true,PQ,-0.03387986369147439,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2381,bus-2381,true,PQ,-0.0010859955746966084,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1360,bus-1360,true,PV,-0.029136912774156806,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
642,bus-642,true,PQ,-0.028180273900127957,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7444,bus-7444,true,PQ,-0.03392261134271179,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3889,bus-3889,true,PQ,-0.03405618016863644,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4759,bus-4759,true,PQ,-0.0009338525691544704,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7593,bus-7593,true,PQ,-0.029408688114894502,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2298,bus-2298,true,PQ,-0.03544688138043872,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1668,bus-1668,true,PV,-0.0017764026053046459,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
53,bus-53,true,PQ,-0.03867891175987911,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
